wavenumber(cm^-1),spol(y),ppol(zx),spol(x),ppol(zy)
2.640000000000000000e+03,-3.987227204917982675e-06,2.512914000598237849e-06,-9.499128261831638287e-07,1.654021651536331734e-05
2.641000000000000000e+03,-4.411475684618356413e-06,1.748818675491916260e-06,-8.386629316138332475e-07,1.824922629410697899e-05
2.642000000000000000e+03,-4.766833015063580676e-06,1.004416989153606222e-06,-7.479968168295441176e-07,1.956470548105459121e-05
2.643000000000000000e+03,-5.078562257506904065e-06,3.006200355871035455e-07,-6.893023039316165997e-07,2.057164552304119266e-05
2.644000000000000000e+03,-5.362167993955635625e-06,-4.032684440886974299e-07,-6.641307358645676124e-07,2.129379074289331804e-05
2.645000000000000000e+03,-5.625481518216171966e-06,-1.167580421902378578e-06,-6.733503416606239156e-07,2.170296685917280885e-05
2.646000000000000000e+03,-5.871226316469067327e-06,-2.002645165488391931e-06,-7.204828487270014549e-07,2.178515806746636179e-05
2.647000000000000000e+03,-6.192772818424779079e-06,-2.784316158596444735e-06,-8.108527354343239851e-07,2.207113563228578043e-05
2.648000000000000000e+03,-6.627382866909580147e-06,-3.387742550074113860e-06,-9.440364595327173321e-07,2.285979373087104039e-05
2.649000000000000000e+03,-7.088187821517461674e-06,-3.899870909783651122e-06,-1.099008157750650581e-06,2.376010250196798949e-05
2.650000000000000000e+03,-7.479202570150948162e-06,-4.455138267085701022e-06,-1.246808871356547891e-06,2.432807640973042905e-05
2.651000000000000000e+03,-7.892651917480020992e-06,-5.198198444188449075e-06,-1.367819132652685052e-06,2.493559474226293634e-05
2.652000000000000000e+03,-8.369181709309165214e-06,-6.153973253273794225e-06,-1.446619952456957338e-06,2.581666127187476004e-05
2.653000000000000000e+03,-8.796339936192405212e-06,-7.098778472622640743e-06,-1.499457785970828156e-06,2.660058898580401645e-05
2.654000000000000000e+03,-9.023362721290918183e-06,-7.668287635965728583e-06,-1.542788758636215507e-06,2.687942816615733593e-05
2.655000000000000000e+03,-9.098333524597464691e-06,-7.602451877072676570e-06,-1.600104067912657431e-06,2.702680272048817205e-05
2.656000000000000000e+03,-9.068765348608330145e-06,-6.721881734404476006e-06,-1.692037321118318034e-06,2.734623987171357561e-05
2.657000000000000000e+03,-9.016480302754323391e-06,-5.375220495967977528e-06,-1.846724242053390278e-06,2.773703746608578485e-05
2.658000000000000000e+03,-8.998832137547263047e-06,-4.057692707915428356e-06,-2.053165929568650974e-06,2.801964566312301749e-05
2.659000000000000000e+03,-9.164794207758519446e-06,-3.284442360638805335e-06,-2.217983769502702698e-06,2.879818043678542783e-05
2.660000000000000000e+03,-9.584521433357446655e-06,-3.328610763075219451e-06,-2.249347122188844564e-06,3.054760230913071601e-05
2.661000000000000000e+03,-1.017991832299240912e-05,-3.842887128023659304e-06,-2.192595740977645624e-06,3.304515808895045186e-05
2.662000000000000000e+03,-1.076559426032191300e-05,-4.379357554632705582e-06,-2.129960133058670639e-06,3.550280056441224746e-05
2.663000000000000000e+03,-1.119000837158058729e-05,-4.778119697887921583e-06,-2.169739308031972135e-06,3.688040725765189063e-05
2.664000000000000000e+03,-1.145432968455151021e-05,-5.114228239645471863e-06,-2.374079339145024295e-06,3.682131172177034999e-05
2.665000000000000000e+03,-1.205624845265987496e-05,-5.793553972011496146e-06,-2.681722142256243715e-06,3.750104780162241404e-05
2.666000000000000000e+03,-1.328718402828466120e-05,-7.078429294443034259e-06,-2.977420808563958515e-06,4.053539973528711820e-05
2.667000000000000000e+03,-1.471167257663864987e-05,-8.558006010243079443e-06,-3.156189547876442612e-06,4.480896096674801140e-05
2.668000000000000000e+03,-1.582024446117235171e-05,-9.585389894417428562e-06,-3.152105232986910475e-06,4.892018414067469235e-05
2.669000000000000000e+03,-1.669640778379044595e-05,-1.008946014319868648e-05,-3.069117741576210104e-06,5.284578331296583463e-05
2.670000000000000000e+03,-1.746899585234460407e-05,-1.039183761875674861e-05,-3.036012369478755837e-06,5.626435935651293257e-05
2.671000000000000000e+03,-1.825324173917716784e-05,-1.123727947500260478e-05,-3.176880779721193785e-06,5.839024327362187737e-05
2.672000000000000000e+03,-1.910438921308063091e-05,-1.318841644703516951e-05,-3.567193579044498050e-06,5.856739023389726266e-05
2.673000000000000000e+03,-2.023341885033148432e-05,-1.592504139747533300e-05,-4.173478590597155250e-06,5.824496944156951458e-05
2.674000000000000000e+03,-2.137041649579362731e-05,-1.873919457824274408e-05,-4.845858553606160019e-06,5.757657134993912027e-05
2.675000000000000000e+03,-2.155759791376149831e-05,-2.089609128200840856e-05,-5.290256877016513905e-06,5.423176358572657309e-05
2.676000000000000000e+03,-2.023762613364672388e-05,-2.126483675838143739e-05,-5.268210187318487372e-06,4.786877924746683590e-05
2.677000000000000000e+03,-1.833691288946436484e-05,-2.036937809178042608e-05,-4.934288848526935509e-06,4.152828493255367252e-05
2.678000000000000000e+03,-1.655130715969532391e-05,-1.938090337523892034e-05,-4.482645497081510244e-06,3.635608890817069061e-05
2.679000000000000000e+03,-1.508606201473384894e-05,-1.818777808324506523e-05,-4.077525555075208883e-06,3.265321231458651925e-05
2.680000000000000000e+03,-1.377478140366792551e-05,-1.630728699443620986e-05,-3.752654711292847473e-06,2.997814329869221428e-05
2.681000000000000000e+03,-1.236721734188976073e-05,-1.449313896510469919e-05,-3.382558083114784092e-06,2.700093036709893244e-05
2.682000000000000000e+03,-1.070489817945345830e-05,-1.345454315326965531e-05,-2.849283057177116527e-06,2.282523431436081081e-05
2.683000000000000000e+03,-9.153304986770320747e-06,-1.270096411805713205e-05,-2.281656887028531135e-06,1.903453463207219589e-05
2.684000000000000000e+03,-7.976842769167486410e-06,-1.165615402215520330e-05,-1.816987191718528462e-06,1.679205609303597560e-05
2.685000000000000000e+03,-7.110494968442798651e-06,-1.080603109030141104e-05,-1.461091489314186560e-06,1.528474574351219148e-05
2.686000000000000000e+03,-6.379933635475138723e-06,-1.069366832773689980e-05,-1.173949155552745543e-06,1.334925580890186989e-05
2.687000000000000000e+03,-5.728450405770978561e-06,-1.096372788065747552e-05,-9.440733162671412420e-07,1.113207663962955487e-05
2.688000000000000000e+03,-5.116445622108440917e-06,-1.093277725019684624e-05,-7.698680141726257844e-07,9.141127327246585004e-06
2.689000000000000000e+03,-4.536746653388351740e-06,-1.021615360407770125e-05,-6.409012109510708511e-07,7.776123703284872510e-06
2.690000000000000000e+03,-3.969994381734471532e-06,-8.685185419298591843e-06,-5.445356770578711631e-07,7.134693431157784506e-06
2.691000000000000000e+03,-3.438822079479466549e-06,-6.934164161640652888e-06,-4.710826075603475400e-07,6.771818876888005179e-06
2.692000000000000000e+03,-2.953117356089070180e-06,-5.571528860311099971e-06,-4.137368561894843686e-07,6.156153569133199373e-06
2.693000000000000000e+03,-2.520820183838669045e-06,-4.699509338224230221e-06,-3.680145707909093702e-07,5.242844934066835730e-06
2.694000000000000000e+03,-2.141655542473390253e-06,-4.229373377625544837e-06,-3.308204696804203499e-07,4.133650071068091873e-06
2.695000000000000000e+03,-1.832341893120029697e-06,-4.083371660149901805e-06,-3.000879354266374287e-07,2.993073881507940456e-06
2.696000000000000000e+03,-1.604728883120708252e-06,-4.239858419983931145e-06,-2.743142774839916907e-07,1.904427556465348191e-06
2.697000000000000000e+03,-1.450821253313675845e-06,-4.722582335167223236e-06,-2.524487060755349358e-07,8.118906068471352537e-07
2.698000000000000000e+03,-1.359214609206643001e-06,-5.555535965059445113e-06,-2.336947482621076635e-07,-3.575203475843271901e-07
2.699000000000000000e+03,-1.326314114071251211e-06,-6.668224030822248854e-06,-2.174819434657092956e-07,-1.547277577572169135e-06
2.700000000000000000e+03,-1.355297281623675603e-06,-7.882858952935633987e-06,-2.033298900384530256e-07,-2.562700064529185381e-06
2.701000000000000000e+03,-1.448881427240955333e-06,-8.882432296049376218e-06,-1.909076546632478876e-07,-3.072701572376925443e-06
2.702000000000000000e+03,-1.583178999134176254e-06,-9.366121600466193801e-06,-1.799190215064080787e-07,-2.885412079298203268e-06
2.703000000000000000e+03,-1.672737089313733655e-06,-9.466559583305034090e-06,-1.701698039876863891e-07,-2.527216719219516533e-06
2.704000000000000000e+03,-1.647356188602140891e-06,-9.313653718750874706e-06,-1.614564813581185266e-07,-2.451287133967214169e-06
2.705000000000000000e+03,-1.565716531223694450e-06,-8.905140220739337238e-06,-1.536450993475273601e-07,-2.383736547131059559e-06
2.706000000000000000e+03,-1.484776236312329360e-06,-8.187745769144841665e-06,-1.466113715338692073e-07,-2.007666583303011925e-06
2.707000000000000000e+03,-1.380692263119706469e-06,-7.436752038088029989e-06,-1.402614427828242530e-07,-1.708040355383814085e-06
2.708000000000000000e+03,-1.216679772450810026e-06,-6.933169821504144339e-06,-1.345146529525714182e-07,-1.935380455869955425e-06
2.709000000000000000e+03,-1.039480602818510914e-06,-6.788452948252252648e-06,-1.292965090649355197e-07,-2.584927716686685560e-06
2.710000000000000000e+03,-9.031526545409165931e-07,-6.983138789996308206e-06,-1.245557225478317847e-07,-3.387325732711033245e-06
2.711000000000000000e+03,-8.171604263261177463e-07,-7.383597138775337024e-06,-1.202377806670335925e-07,-4.164982415026347161e-06
2.712000000000000000e+03,-7.743539281525010859e-07,-7.815784988785415488e-06,-1.163063529230030303e-07,-4.776707943788583497e-06
2.713000000000000000e+03,-7.695003803314293847e-07,-8.200219795399467284e-06,-1.127200961752983227e-07,-5.166995511442071743e-06
2.714000000000000000e+03,-8.009703647162376154e-07,-8.567189319450215599e-06,-1.094576652311812339e-07,-5.373559481066729653e-06
2.715000000000000000e+03,-8.660792393194227180e-07,-9.256521129713662639e-06,-1.064984901002020612e-07,-5.748530969627516841e-06
2.716000000000000000e+03,-9.546542578020022661e-07,-1.040455961733902137e-05,-1.038143660773972219e-07,-6.475105150454869715e-06
2.717000000000000000e+03,-1.041818659476094509e-06,-1.143530245838944779e-05,-1.013911963050778889e-07,-7.092103541790012667e-06
2.718000000000000000e+03,-1.113152484566619298e-06,-1.173475560390325970e-05,-9.921572855659107951e-08,-7.052066940862503720e-06
2.719000000000000000e+03,-1.203776083548418234e-06,-1.167056505478256123e-05,-9.728782171130255134e-08,-6.560443532132989098e-06
2.720000000000000000e+03,-1.329031310186298727e-06,-1.163768820496791679e-05,-9.558727045927842397e-08,-5.941243740272147268e-06
2.721000000000000000e+03,-1.424193560228551929e-06,-1.138265671699120091e-05,-9.412807685445243171e-08,-5.239983100338012643e-06
2.722000000000000000e+03,-1.420125353397314068e-06,-1.051553640932306577e-05,-9.290496694317501779e-08,-4.386002372642083739e-06
2.723000000000000000e+03,-1.349815460124793730e-06,-9.406590316714834703e-06,-9.192428564299174768e-08,-3.597241057828023634e-06
2.724000000000000000e+03,-1.261981718562131841e-06,-8.496707777960878460e-06,-9.119571162512495486e-08,-3.089638422762894905e-06
2.725000000000000000e+03,-1.189949444227643102e-06,-7.824781876197345052e-06,-9.074001769705935763e-08,-2.748276374831156233e-06
2.726000000000000000e+03,-1.146617294471398198e-06,-7.275579512500070108e-06,-9.057452687229924179e-08,-2.398431636944036189e-06
2.727000000000000000e+03,-1.134514190175453681e-06,-6.909522343434990306e-06,-9.073462415656399248e-08,-2.089009908572716854e-06
2.728000000000000000e+03,-1.144510477139428829e-06,-6.789425478646004126e-06,-9.126734652529356074e-08,-1.925207234344002093e-06
2.729000000000000000e+03,-1.159828292109365322e-06,-6.870439255269177007e-06,-9.222290834817368885e-08,-1.939891469613830083e-06
2.730000000000000000e+03,-1.157187973840319583e-06,-7.032703224117059389e-06,-9.368556110935903909e-08,-2.121104288884746452e-06
2.731000000000000000e+03,-1.126727643342343987e-06,-7.174014455915131719e-06,-9.575009599644418010e-08,-2.412625893768498808e-06
2.732000000000000000e+03,-1.064697522487592672e-06,-7.107939761531906072e-06,-9.855296682056574005e-08,-2.645970974165258783e-06
2.733000000000000000e+03,-9.976528602584910446e-07,-6.604068778245502378e-06,-1.022931161257086217e-07,-2.469007199363172955e-06
2.734000000000000000e+03,-9.378871287467916277e-07,-5.517341979485933924e-06,-1.072261249638459738e-07,-1.681080159221097844e-06
2.735000000000000000e+03,-8.594227039685802299e-07,-4.253022920057637105e-06,-1.137375270867451344e-07,-8.092070180453274465e-07
2.736000000000000000e+03,-7.356685521402454264e-07,-3.244229877039473070e-06,-1.223511052415269635e-07,-4.117310664239862036e-07
2.737000000000000000e+03,-6.006429215023024675e-07,-2.566425367844874616e-06,-1.339078001967021463e-07,-4.108912596020613406e-07
2.738000000000000000e+03,-4.928604823663780486e-07,-2.158086754827304016e-06,-1.496247459932074276e-07,-5.729128453717564706e-07
2.739000000000000000e+03,-4.176278208984391598e-07,-1.957554557114218915e-06,-1.714713173128150370e-07,-8.207240182844844031e-07
2.740000000000000000e+03,-3.672226819261492785e-07,-1.904016839339830777e-06,-2.025823383502815970e-07,-1.143654355415611190e-06
2.741000000000000000e+03,-3.344834306000661610e-07,-1.878987724672588915e-06,-2.479613100269999086e-07,-1.479400520926189188e-06
2.742000000000000000e+03,-3.150395136712295394e-07,-1.709139420636676051e-06,-3.149715232304968156e-07,-1.708825418738503183e-06
2.743000000000000000e+03,-3.071513390946739652e-07,-1.194434630788583011e-06,-4.109385167404581659e-07,-1.673757465521781550e-06
2.744000000000000000e+03,-3.112682038074329396e-07,-2.569626337001509904e-07,-5.296540669842025352e-07,-1.265539351729805192e-06
2.745000000000000000e+03,-3.302471392016460204e-07,7.326488927977890889e-07,-6.320817337278327196e-07,-6.613211211340254791e-07
2.746000000000000000e+03,-3.691587885988467903e-07,1.434146674477204670e-06,-6.902106407086646394e-07,-4.857486531478303601e-08
2.747000000000000000e+03,-4.320611566294919936e-07,1.999547325885674715e-06,-7.459281032028704365e-07,5.500080092462432413e-07
2.748000000000000000e+03,-5.061652330646882284e-07,2.555388209190548984e-06,-8.206396566752817619e-07,1.103043366645913276e-06
2.749000000000000000e+03,-5.397854017723181673e-07,2.783486415299057758e-06,-8.388337206761901563e-07,1.402384325516735739e-06
2.750000000000000000e+03,-4.914846291747616518e-07,2.374142181908568911e-06,-7.292323887701490431e-07,1.276145948986078879e-06
2.751000000000000000e+03,-4.029022351533166120e-07,1.655000025929125284e-06,-5.605149448673909297e-07,9.270934335756178469e-07
2.752000000000000000e+03,-3.249491672177049943e-07,1.020295437938063435e-06,-4.172684437387414726e-07,5.939350885545890576e-07
2.753000000000000000e+03,-2.696269790954048806e-07,5.536174781252363230e-07,-3.175548369270964083e-07,3.322710921874617195e-07
2.754000000000000000e+03,-2.321929911641290320e-07,2.152747973694817853e-07,-2.514770917359677192e-07,1.262145689189081035e-07
2.755000000000000000e+03,-2.066448949007051050e-07,-2.083963285416576388e-08,-2.076497039516849444e-07,-2.548016681612568827e-08
2.756000000000000000e+03,-1.887973710639581498e-07,-1.589488802356453245e-07,-1.782788729025331830e-07,-1.103710455721264527e-07
2.757000000000000000e+03,-1.761076825601751967e-07,-2.079814127041805234e-07,-1.586226408777505125e-07,-1.272298214695538998e-07
2.758000000000000000e+03,-1.670179988966088987e-07,-1.798330407515448114e-07,-1.459360953326323178e-07,-8.246997522581368840e-08
2.759000000000000000e+03,-1.606253899650524886e-07,-1.146219154447302037e-07,-1.387256008855947831e-07,-1.348158944559465630e-08
2.760000000000000000e+03,-1.563863106718971273e-07,-4.612756239235114756e-08,-1.364019650985170106e-07,4.616662449856218158e-08
2.761000000000000000e+03,-1.540506162794955849e-07,2.182354865791434495e-08,-1.391641252675551208e-07,9.057419043204708997e-08
2.762000000000000000e+03,-1.535178210325297952e-07,9.928240400127961364e-08,-1.480647873720192967e-07,1.244662813485563188e-07
2.763000000000000000e+03,-1.549072024052418869e-07,2.017966758856016422e-07,-1.653468033464335422e-07,1.535832141640262245e-07
2.764000000000000000e+03,-1.584832323538258833e-07,3.490290153899114701e-07,-1.945815148818748258e-07,1.823154434167249574e-07
2.765000000000000000e+03,-1.647910046415842301e-07,5.594119680469490211e-07,-2.394096652168067122e-07,2.147988017367765571e-07
2.766000000000000000e+03,-1.746795577818706572e-07,8.159774429364650319e-07,-2.960812252250034879e-07,2.553051836061408245e-07
2.767000000000000000e+03,-1.894758239049254673e-07,1.012527307602484477e-06,-3.417300522805812058e-07,3.093679193184582809e-07
2.768000000000000000e+03,-2.111717018475665852e-07,1.034048699165691626e-06,-3.518215549532151534e-07,3.844820780798547522e-07
2.769000000000000000e+03,-2.427517387604588526e-07,8.797849130829750712e-07,-3.268448971037691161e-07,4.914154443962955671e-07
2.770000000000000000e+03,-2.885840188063178446e-07,5.853389468694799165e-07,-2.756153274461253365e-07,6.452325680908094090e-07
2.771000000000000000e+03,-3.539662360449124302e-07,2.418780535750167046e-07,-2.196618809151824256e-07,8.621391077632584830e-07
2.772000000000000000e+03,-4.397735084919165478e-07,-8.513797712228340735e-08,-1.761209052925932566e-07,1.132495222053744441e-06
2.773000000000000000e+03,-5.330553773969670155e-07,-4.094534672137952787e-07,-1.467737059551949020e-07,1.374520526113783052e-06
2.774000000000000000e+03,-6.138644540502252183e-07,-7.804688152098128564e-07,-1.279162592361774872e-07,1.463797495477474150e-06
2.775000000000000000e+03,-6.655350485510889518e-07,-1.244248339056785722e-06,-1.161461324649280623e-07,1.293007790290467965e-06
2.776000000000000000e+03,-6.726249243564595404e-07,-1.773069339287735258e-06,-1.092759959487764276e-07,8.286586528718911843e-07
2.777000000000000000e+03,-6.420929749345751683e-07,-2.168356271385527200e-06,-1.060494164731567063e-07,3.072666698134634019e-07
2.778000000000000000e+03,-5.881600667776620292e-07,-2.265375415809282612e-06,-1.058371059779607692e-07,-3.785161112074420134e-08
2.779000000000000000e+03,-5.459686112197619588e-07,-2.234196879114960519e-06,-1.084620950614236489e-07,-2.136499455142553774e-07
2.780000000000000000e+03,-5.396156042096770228e-07,-2.224449601295579425e-06,-1.141303534879738415e-07,-2.594207688406015944e-07
2.781000000000000000e+03,-5.551653188480384521e-07,-2.094907738910108483e-06,-1.234580368093438103e-07,-1.011435486170216902e-07
2.782000000000000000e+03,-5.654252846334027083e-07,-1.671345439873898046e-06,-1.376209911278714346e-07,3.043934840030250459e-07
2.783000000000000000e+03,-5.546320575838748268e-07,-1.103000832354749168e-06,-1.586184943505120968e-07,7.259181923984089718e-07
2.784000000000000000e+03,-5.171690403732560033e-07,-5.766563945221912844e-07,-1.898080831359913362e-07,9.352026381943901409e-07
2.785000000000000000e+03,-4.758447622501185794e-07,-1.087077000307539730e-07,-2.366590757368283319e-07,9.959293455823032863e-07
2.786000000000000000e+03,-4.459121020893442964e-07,3.626515147460207952e-07,-3.071385550196914335e-07,1.003552746249052586e-06
2.787000000000000000e+03,-4.105967621438141152e-07,8.964537592443695222e-07,-4.083873147734427415e-07,9.066577035155456763e-07
2.788000000000000000e+03,-3.503113926733900666e-07,1.453829675907677252e-06,-5.292185695257604118e-07,6.275783305279700248e-07
2.789000000000000000e+03,-2.814321122201093309e-07,1.781425885552455839e-06,-6.149567316819418806e-07,2.411010623901531124e-07
2.790000000000000000e+03,-2.246642908148099866e-07,1.663472621165905310e-06,-6.219284691769373107e-07,-1.712221497080833671e-07
2.791000000000000000e+03,-1.834583744377348291e-07,1.288791010906321071e-06,-5.961601098057907387e-07,-6.171994031606174044e-07
2.792000000000000000e+03,-1.541134328683910720e-07,8.800034055542002194e-07,-5.882410185147197590e-07,-1.124938531474476231e-06
2.793000000000000000e+03,-1.329172338030798747e-07,4.708247016748551668e-07,-5.948805923819378701e-07,-1.662671859264548366e-06
2.794000000000000000e+03,-1.172787673615265686e-07,3.747638454883783129e-08,-5.872624105748296846e-07,-2.133060451052138437e-06
2.795000000000000000e+03,-1.054294446027140955e-07,-3.537065540677611027e-07,-5.426611865526160781e-07,-2.372984491290620548e-06
2.796000000000000000e+03,-9.620189305482460365e-08,-6.158108599268753308e-07,-4.505147674431266724e-07,-2.252142584004423522e-06
2.797000000000000000e+03,-8.883676532976836045e-08,-7.374451178619098082e-07,-3.447960646435585667e-07,-1.919548145483769792e-06
2.798000000000000000e+03,-8.281188732431114207e-08,-7.488102392466370549e-07,-2.594074909495024590e-07,-1.564385990038675955e-06
2.799000000000000000e+03,-7.778661345491526306e-08,-7.421934452881163582e-07,-1.993065349326118387e-07,-1.303411840088654121e-06
2.800000000000000000e+03,-7.353356349395749861e-08,-7.847473022812348863e-07,-1.581868496456698367e-07,-1.175703622783583651e-06
2.801000000000000000e+03,-6.987632795744304822e-08,-8.506823099694403813e-07,-1.296440159652710912e-07,-1.126708870197666083e-06
2.802000000000000000e+03,-6.668915955608508755e-08,-8.987516297522852753e-07,-1.092438802846490319e-07,-1.095283126547674466e-06
2.803000000000000000e+03,-6.388455830672106330e-08,-9.494083998422740434e-07,-9.423093970361742708e-08,-1.089557827594306403e-06
2.804000000000000000e+03,-6.138964983401178082e-08,-1.010214399021931920e-06,-8.286498754088133268e-08,-1.109394470973022082e-06
2.805000000000000000e+03,-5.915333860347026662e-08,-1.015391170310157205e-06,-7.403940622228523755e-08,-1.084139856717570393e-06
2.806000000000000000e+03,-5.713080818324679235e-08,-9.019125945678624756e-07,-6.703723002779714033e-08,-9.476636623615978883e-07
2.807000000000000000e+03,-5.529171051450220834e-08,-7.311874910595477156e-07,-6.137952057329462655e-08,-7.593029716120356804e-07
2.808000000000000000e+03,-5.360723485868682360e-08,-5.773730085460642414e-07,-5.673111713969769744e-08,-5.918001096993227531e-07
2.809000000000000000e+03,-5.205730461774747308e-08,-4.551701344069277852e-07,-5.285940553399234432e-08,-4.588744964836068266e-07
2.810000000000000000e+03,-5.062231645966711495e-08,-3.544872140219123174e-07,-4.959356468004232133e-08,-3.497361047767075165e-07
2.811000000000000000e+03,-4.929028292630726095e-08,-2.724687611157240329e-07,-4.681471996791480495e-08,-2.610358087829520996e-07
2.812000000000000000e+03,-4.804625965957465507e-08,-2.091308928010037214e-07,-4.443097991196171441e-08,-1.924343588332574017e-07
2.813000000000000000e+03,-4.688260751947078205e-08,-1.618412768126984619e-07,-4.237764753097282098e-08,-1.410359110533935833e-07
2.814000000000000000e+03,-4.578752160505498591e-08,-1.271089500873497772e-07,-4.060621315346315779e-08,-1.031799878496434968e-07
2.815000000000000000e+03,-4.475623100519232990e-08,-1.013127918773577044e-07,-3.908742929755209206e-08,-7.513242773526668632e-08
2.816000000000000000e+03,-4.378083563017521187e-08,-8.158193623536315412e-08,-3.780640602575484895e-08,-5.399008337972252672e-08
2.817000000000000000e+03,-4.285793896862412229e-08,-6.588639316226093484e-08,-3.675657058258272120e-08,-3.770829585885399411e-08
2.818000000000000000e+03,-4.197972576746819550e-08,-5.312875874511763973e-08,-3.587327619829372993e-08,-2.492719489065511205e-08
2.819000000000000000e+03,-4.114496107476491122e-08,-4.334196415400896020e-08,-3.494437667741225618e-08,-1.470565514399857922e-08
2.820000000000000000e+03,-4.034743811671090748e-08,-3.670522669277698735e-08,-3.379227755693838510e-08,-6.431370009199836073e-09
2.821000000000000000e+03,-3.958657387007956422e-08,-3.205698967175605577e-08,-3.256528067290525161e-08,3.696186540675336335e-10
2.822000000000000000e+03,-3.885776764433199217e-08,-2.822513666777927550e-08,-3.144774042331781257e-08,5.996771409812256924e-09
2.823000000000000000e+03,-3.815880304419377644e-08,-2.476503160063141729e-08,-3.047934652967907901e-08,1.070118830478125760e-08
2.824000000000000000e+03,-3.748744922698216938e-08,-2.160993225013853491e-08,-2.963536890885939931e-08,1.465352034590808990e-08
2.825000000000000000e+03,-3.684293196774810145e-08,-1.873896401154824043e-08,-2.888710652839852497e-08,1.800361718905380713e-08
2.826000000000000000e+03,-3.622155367272623727e-08,-1.615090400902588647e-08,-2.821289568225345943e-08,2.083567504126229125e-08
2.827000000000000000e+03,-3.562322551531080031e-08,-1.382969473856558947e-08,-2.759617549055167084e-08,2.324182468885404496e-08
2.828000000000000000e+03,-3.504507902996288641e-08,-1.177156080798522287e-08,-2.702296629684767162e-08,2.527715660592615244e-08
2.829000000000000000e+03,-3.448772009709979489e-08,-9.952294997592864827e-09,-2.648582795522284848e-08,2.700303717035499061e-08
2.830000000000000000e+03,-3.394756920386589374e-08,-8.368712507483563918e-09,-2.597926165060079328e-08,2.843151514194931535e-08
2.831000000000000000e+03,-3.342593432693082517e-08,-7.006805133694309943e-09,-2.549806098333641745e-08,2.960668422648960243e-08
2.832000000000000000e+03,-3.292005876583127839e-08,-5.886155406189671395e-09,-2.503752553369884339e-08,3.051793861975323117e-08
2.833000000000000000e+03,-3.243041970741848297e-08,-4.987776162985523311e-09,-2.460086691610003365e-08,3.117163701073261177e-08
2.834000000000000000e+03,-3.195431042276077698e-08,-4.346569474366703546e-09,-2.418727602687631448e-08,3.152411348043494813e-08
2.835000000000000000e+03,-3.149292143423222868e-08,-3.985191450775844558e-09,-2.379684026895587355e-08,3.155780648165600924e-08
2.836000000000000000e+03,-3.104436440224764190e-08,-3.824944402894457975e-09,-2.342569825266144838e-08,3.136052588871296648e-08
2.837000000000000000e+03,-3.060823476746443938e-08,-3.408827375337575401e-09,-2.307312260763795441e-08,3.139076350290360449e-08
2.838000000000000000e+03,-3.018423262563230111e-08,-2.408567784572365453e-09,-2.273527711180609618e-08,3.199312376998837572e-08
2.839000000000000000e+03,-2.977190326861742347e-08,-1.125551064937011431e-09,-2.241294022915752538e-08,3.286052606695265393e-08
2.840000000000000000e+03,-2.936944560844909367e-08,3.300704086603838621e-11,-2.210307300269125486e-08,3.359147153159963868e-08
2.841000000000000000e+03,-2.897867624003905581e-08,1.016369709094032117e-09,-2.180564671171713420e-08,3.414374560589741679e-08
2.842000000000000000e+03,-2.859706098513669018e-08,1.891458610766759838e-09,-2.151841905033168611e-08,3.458292199974014716e-08
2.843000000000000000e+03,-2.822482731113166645e-08,2.742202290216540962e-09,-2.124287866167863110e-08,3.498710473894785160e-08
2.844000000000000000e+03,-2.786179897924601897e-08,3.575463294460526321e-09,-2.097680668641653572e-08,3.537258985452845415e-08
2.845000000000000000e+03,-2.750738876894596983e-08,4.343098389653872568e-09,-2.071934026316601730e-08,3.569250711142640243e-08
2.846000000000000000e+03,-2.716145752075362349e-08,4.995625976568620650e-09,-2.047060643854325032e-08,3.589614548436582090e-08
2.847000000000000000e+03,-2.682337874607412687e-08,5.545084962633863646e-09,-2.022971564973648608e-08,3.599675884279953973e-08
2.848000000000000000e+03,-2.649304825957093039e-08,6.036489384620660924e-09,-1.999681746789917189e-08,3.603818929375854240e-08
2.849000000000000000e+03,-2.617057841611685769e-08,6.518512673291395669e-09,-1.977022098015151201e-08,3.607743834311602029e-08
2.850000000000000000e+03,-2.585512237916615417e-08,7.046844176779256114e-09,-1.955087288059738191e-08,3.616191223299280510e-08
2.851000000000000000e+03,-2.554598153303656298e-08,7.575682221646847538e-09,-1.933705801388174669e-08,3.625050399972803513e-08
2.852000000000000000e+03,-2.524389281799482437e-08,8.066577353931034058e-09,-1.912974373331605833e-08,3.630370006721701655e-08
2.853000000000000000e+03,-2.494812481032458340e-08,8.537668544157909021e-09,-1.892796974756858723e-08,3.634069639083366435e-08
2.854000000000000000e+03,-2.465866810136306567e-08,8.994314849269266609e-09,-1.873194556986048765e-08,3.636584097528423551e-08
2.855000000000000000e+03,-2.437553742952227207e-08,9.420743795121060291e-09,-1.854068987934596761e-08,3.636796147100484902e-08
2.856000000000000000e+03,-2.409719555970448554e-08,9.805407500965774708e-09,-1.835365121301834195e-08,3.633095738213905881e-08
2.857000000000000000e+03,-2.382518452189348642e-08,1.014984464980788648e-08,-1.817216474202683348e-08,3.625732273285405252e-08
2.858000000000000000e+03,-2.355877199249001019e-08,1.046248172794172038e-08,-1.799413773657696194e-08,3.616176680630469942e-08
2.859000000000000000e+03,-2.329713670765705773e-08,1.075820040854332201e-08,-1.782088868770132032e-08,3.604928919395912011e-08
2.860000000000000000e+03,-2.304035032261925121e-08,1.103931240048974629e-08,-1.765189870540518257e-08,3.592492893397539604e-08
